Country_code_A3,activity_code,month_id,Daytype_id,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
CHN,RCO,7,2,0.02875,0.028333333,0.028333333,0.028333333,0.028541667,0.03125,0.045625,0.052708333,0.053541667,0.053333333,0.048958333,0.045,0.043125,0.042916667,0.041666667,0.04125,0.041458333,0.044166667,0.050208333,0.0525,0.049791667,0.048958333,0.041666667,0.029583333
CHN,RCO,7,3,0.035208333,0.035,0.035,0.035,0.035104167,0.036458333,0.043645833,0.0471875,0.047604167,0.0475,0.0453125,0.043333333,0.042395833,0.042291667,0.041666667,0.041458333,0.0415625,0.042916667,0.0459375,0.047083333,0.045729167,0.0453125,0.041666667,0.035625
CHN,RCO,8,1,0.015833333,0.015,0.015,0.015,0.015416667,0.020833333,0.049583333,0.06375,0.065416667,0.065,0.05625,0.048333333,0.044583333,0.044166667,0.041666667,0.040833333,0.04125,0.046666667,0.05875,0.063333333,0.057916667,0.05625,0.041666667,0.0175
CHN,RCO,8,2,0.02875,0.028333333,0.028333333,0.028333333,0.028541667,0.03125,0.045625,0.052708333,0.053541667,0.053333333,0.048958333,0.045,0.043125,0.042916667,0.041666667,0.04125,0.041458333,0.044166667,0.050208333,0.0525,0.049791667,0.048958333,0.041666667,0.029583333
CHN,RCO,8,3,0.035208333,0.035,0.035,0.035,0.035104167,0.036458333,0.043645833,0.0471875,0.047604167,0.0475,0.0453125,0.043333333,0.042395833,0.042291667,0.041666667,0.041458333,0.0415625,0.042916667,0.0459375,0.047083333,0.045729167,0.0453125,0.041666667,0.035625
CHN,RCO,9,1,0.015833333,0.015,0.015,0.015,0.015416667,0.020833333,0.049583333,0.06375,0.065416667,0.065,0.05625,0.048333333,0.044583333,0.044166667,0.041666667,0.040833333,0.04125,0.046666667,0.05875,0.063333333,0.057916667,0.05625,0.041666667,0.0175
CHN,RCO,9,2,0.02875,0.028333333,0.028333333,0.028333333,0.028541667,0.03125,0.045625,0.052708333,0.053541667,0.053333333,0.048958333,0.045,0.043125,0.042916667,0.041666667,0.04125,0.041458333,0.044166667,0.050208333,0.0525,0.049791667,0.048958333,0.041666667,0.029583333
CHN,RCO,9,3,0.035208333,0.035,0.035,0.035,0.035104167,0.036458333,0.043645833,0.0471875,0.047604167,0.0475,0.0453125,0.043333333,0.042395833,0.042291667,0.041666667,0.041458333,0.0415625,0.042916667,0.0459375,0.047083333,0.045729167,0.0453125,0.041666667,0.035625
CHN,RCO,10,1,0.015833333,0.015,0.015,0.015,0.015416667,0.020833333,0.049583333,0.06375,0.065416667,0.065,0.05625,0.048333333,0.044583333,0.044166667,0.041666667,0.040833333,0.04125,0.046666667,0.05875,0.063333333,0.057916667,0.05625,0.041666667,0.0175
CHN,RCO,10,2,0.02875,0.028333333,0.028333333,0.028333333,0.028541667,0.03125,0.045625,0.052708333,0.053541667,0.053333333,0.048958333,0.045,0.043125,0.042916667,0.041666667,0.04125,0.041458333,0.044166667,0.050208333,0.0525,0.049791667,0.048958333,0.041666667,0.029583333
CHN,RCO,10,3,0.035208333,0.035,0.035,0.035,0.035104167,0.036458333,0.043645833,0.0471875,0.047604167,0.0475,0.0453125,0.043333333,0.042395833,0.042291667,0.041666667,0.041458333,0.0415625,0.042916667,0.0459375,0.047083333,0.045729167,0.0453125,0.041666667,0.035625
CHN,RCO,11,1,0.015833333,0.015,0.015,0.015,0.015416667,0.020833333,0.049583333,0.06375,0.065416667,0.065,0.05625,0.048333333,0.044583333,0.044166667,0.041666667,0.040833333,0.04125,0.046666667,0.05875,0.063333333,0.057916667,0.05625,0.041666667,0.0175
CHN,RCO,11,2,0.02875,0.028333333,0.028333333,0.028333333,0.028541667,0.03125,0.045625,0.052708333,0.053541667,0.053333333,0.048958333,0.045,0.043125,0.042916667,0.041666667,0.04125,0.041458333,0.044166667,0.050208333,0.0525,0.049791667,0.048958333,0.041666667,0.029583333
CHN,RCO,11,3,0.035208333,0.035,0.035,0.035,0.035104167,0.036458333,0.043645833,0.0471875,0.047604167,0.0475,0.0453125,0.043333333,0.042395833,0.042291667,0.041666667,0.041458333,0.0415625,0.042916667,0.0459375,0.047083333,0.045729167,0.0453125,0.041666667,0.035625
CHN,RCO,12,1,0.015833333,0.015,0.015,0.015,0.015416667,0.020833333,0.049583333,0.06375,0.065416667,0.065,0.05625,0.048333333,0.044583333,0.044166667,0.041666667,0.040833333,0.04125,0.046666667,0.05875,0.063333333,0.057916667,0.05625,0.041666667,0.0175
CHN,RCO,12,2,0.02875,0.028333333,0.028333333,0.028333333,0.028541667,0.03125,0.045625,0.052708333,0.053541667,0.053333333,0.048958333,0.045,0.043125,0.042916667,0.041666667,0.04125,0.041458333,0.044166667,0.050208333,0.0525,0.049791667,0.048958333,0.041666667,0.029583333
CHN,RCO,12,3,0.035208333,0.035,0.035,0.035,0.035104167,0.036458333,0.043645833,0.0471875,0.047604167,0.0475,0.0453125,0.043333333,0.042395833,0.042291667,0.041666667,0.041458333,0.0415625,0.042916667,0.0459375,0.047083333,0.045729167,0.0453125,0.041666667,0.035625
CHN,REF,1,1,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,1,2,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,1,3,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,2,1,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,2,2,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,2,3,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,3,1,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,3,2,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,3,3,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,4,1,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,4,2,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,4,3,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,5,1,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,5,2,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,5,3,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,6,1,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,6,2,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,6,3,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,7,1,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,7,2,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,7,3,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,8,1,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,8,2,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,8,3,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,9,1,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,9,2,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,9,3,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,10,1,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,10,2,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,10,3,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,11,1,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,11,2,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,11,3,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,12,1,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,12,2,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,REF,12,3,0.040425532,0.040425532,0.040425532,0.040425532,0.040425532,0.041489362,0.041489362,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.042553191,0.041489362,0.041489362,0.040425532,0.040425532,0.040425532
CHN,SOL,1,1,0.020833333,0.014583333,0.008333333,0.004166667,0.004166667,0.008333333,0.03125,0.052083333,0.058333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.058333333,0.052083333,0.045833333,0.041666667,0.0375,0.033333333,0.029166667
CHN,SOL,1,2,0.03125,0.028125,0.025,0.022916667,0.022916667,0.025,0.036458333,0.046875,0.05,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.05,0.046875,0.04375,0.041666667,0.039583333,0.0375,0.035416667
CHN,SOL,1,3,0.036458333,0.034895833,0.033333333,0.032291667,0.032291667,0.033333333,0.0390625,0.044270833,0.045833333,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.045833333,0.044270833,0.042708333,0.041666667,0.040625,0.039583333,0.038541667
CHN,SOL,2,1,0.020833333,0.014583333,0.008333333,0.004166667,0.004166667,0.008333333,0.03125,0.052083333,0.058333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.058333333,0.052083333,0.045833333,0.041666667,0.0375,0.033333333,0.029166667
CHN,SOL,2,2,0.03125,0.028125,0.025,0.022916667,0.022916667,0.025,0.036458333,0.046875,0.05,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.05,0.046875,0.04375,0.041666667,0.039583333,0.0375,0.035416667
CHN,SOL,2,3,0.036458333,0.034895833,0.033333333,0.032291667,0.032291667,0.033333333,0.0390625,0.044270833,0.045833333,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.045833333,0.044270833,0.042708333,0.041666667,0.040625,0.039583333,0.038541667
CHN,SOL,3,1,0.020833333,0.014583333,0.008333333,0.004166667,0.004166667,0.008333333,0.03125,0.052083333,0.058333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.058333333,0.052083333,0.045833333,0.041666667,0.0375,0.033333333,0.029166667
CHN,SOL,3,2,0.03125,0.028125,0.025,0.022916667,0.022916667,0.025,0.036458333,0.046875,0.05,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.05,0.046875,0.04375,0.041666667,0.039583333,0.0375,0.035416667
CHN,SOL,3,3,0.036458333,0.034895833,0.033333333,0.032291667,0.032291667,0.033333333,0.0390625,0.044270833,0.045833333,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.045833333,0.044270833,0.042708333,0.041666667,0.040625,0.039583333,0.038541667
CHN,SOL,4,1,0.020833333,0.014583333,0.008333333,0.004166667,0.004166667,0.008333333,0.03125,0.052083333,0.058333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.058333333,0.052083333,0.045833333,0.041666667,0.0375,0.033333333,0.029166667
CHN,SOL,4,2,0.03125,0.028125,0.025,0.022916667,0.022916667,0.025,0.036458333,0.046875,0.05,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.05,0.046875,0.04375,0.041666667,0.039583333,0.0375,0.035416667
CHN,SOL,4,3,0.036458333,0.034895833,0.033333333,0.032291667,0.032291667,0.033333333,0.0390625,0.044270833,0.045833333,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.045833333,0.044270833,0.042708333,0.041666667,0.040625,0.039583333,0.038541667
CHN,SOL,5,1,0.020833333,0.014583333,0.008333333,0.004166667,0.004166667,0.008333333,0.03125,0.052083333,0.058333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.058333333,0.052083333,0.045833333,0.041666667,0.0375,0.033333333,0.029166667
CHN,SOL,5,2,0.03125,0.028125,0.025,0.022916667,0.022916667,0.025,0.036458333,0.046875,0.05,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.05,0.046875,0.04375,0.041666667,0.039583333,0.0375,0.035416667
CHN,SOL,5,3,0.036458333,0.034895833,0.033333333,0.032291667,0.032291667,0.033333333,0.0390625,0.044270833,0.045833333,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.045833333,0.044270833,0.042708333,0.041666667,0.040625,0.039583333,0.038541667
CHN,SOL,6,1,0.020833333,0.014583333,0.008333333,0.004166667,0.004166667,0.008333333,0.03125,0.052083333,0.058333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.058333333,0.052083333,0.045833333,0.041666667,0.0375,0.033333333,0.029166667
CHN,SOL,6,2,0.03125,0.028125,0.025,0.022916667,0.022916667,0.025,0.036458333,0.046875,0.05,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.05,0.046875,0.04375,0.041666667,0.039583333,0.0375,0.035416667
CHN,SOL,6,3,0.036458333,0.034895833,0.033333333,0.032291667,0.032291667,0.033333333,0.0390625,0.044270833,0.045833333,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.045833333,0.044270833,0.042708333,0.041666667,0.040625,0.039583333,0.038541667
CHN,SOL,7,1,0.020833333,0.014583333,0.008333333,0.004166667,0.004166667,0.008333333,0.03125,0.052083333,0.058333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.058333333,0.052083333,0.045833333,0.041666667,0.0375,0.033333333,0.029166667
CHN,SOL,7,2,0.03125,0.028125,0.025,0.022916667,0.022916667,0.025,0.036458333,0.046875,0.05,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.05,0.046875,0.04375,0.041666667,0.039583333,0.0375,0.035416667
CHN,SOL,7,3,0.036458333,0.034895833,0.033333333,0.032291667,0.032291667,0.033333333,0.0390625,0.044270833,0.045833333,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.045833333,0.044270833,0.042708333,0.041666667,0.040625,0.039583333,0.038541667
CHN,SOL,8,1,0.020833333,0.014583333,0.008333333,0.004166667,0.004166667,0.008333333,0.03125,0.052083333,0.058333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.058333333,0.052083333,0.045833333,0.041666667,0.0375,0.033333333,0.029166667
CHN,SOL,8,2,0.03125,0.028125,0.025,0.022916667,0.022916667,0.025,0.036458333,0.046875,0.05,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.05,0.046875,0.04375,0.041666667,0.039583333,0.0375,0.035416667
CHN,SOL,8,3,0.036458333,0.034895833,0.033333333,0.032291667,0.032291667,0.033333333,0.0390625,0.044270833,0.045833333,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.045833333,0.044270833,0.042708333,0.041666667,0.040625,0.039583333,0.038541667
CHN,SOL,9,1,0.020833333,0.014583333,0.008333333,0.004166667,0.004166667,0.008333333,0.03125,0.052083333,0.058333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.058333333,0.052083333,0.045833333,0.041666667,0.0375,0.033333333,0.029166667
CHN,SOL,9,2,0.03125,0.028125,0.025,0.022916667,0.022916667,0.025,0.036458333,0.046875,0.05,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.05,0.046875,0.04375,0.041666667,0.039583333,0.0375,0.035416667
CHN,SOL,9,3,0.036458333,0.034895833,0.033333333,0.032291667,0.032291667,0.033333333,0.0390625,0.044270833,0.045833333,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.045833333,0.044270833,0.042708333,0.041666667,0.040625,0.039583333,0.038541667
CHN,SOL,10,1,0.020833333,0.014583333,0.008333333,0.004166667,0.004166667,0.008333333,0.03125,0.052083333,0.058333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.058333333,0.052083333,0.045833333,0.041666667,0.0375,0.033333333,0.029166667
CHN,SOL,10,2,0.03125,0.028125,0.025,0.022916667,0.022916667,0.025,0.036458333,0.046875,0.05,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.05,0.046875,0.04375,0.041666667,0.039583333,0.0375,0.035416667
CHN,SOL,10,3,0.036458333,0.034895833,0.033333333,0.032291667,0.032291667,0.033333333,0.0390625,0.044270833,0.045833333,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.045833333,0.044270833,0.042708333,0.041666667,0.040625,0.039583333,0.038541667
CHN,SOL,11,1,0.020833333,0.014583333,0.008333333,0.004166667,0.004166667,0.008333333,0.03125,0.052083333,0.058333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.058333333,0.052083333,0.045833333,0.041666667,0.0375,0.033333333,0.029166667
CHN,SOL,11,2,0.03125,0.028125,0.025,0.022916667,0.022916667,0.025,0.036458333,0.046875,0.05,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.05,0.046875,0.04375,0.041666667,0.039583333,0.0375,0.035416667
CHN,SOL,11,3,0.036458333,0.034895833,0.033333333,0.032291667,0.032291667,0.033333333,0.0390625,0.044270833,0.045833333,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.045833333,0.044270833,0.042708333,0.041666667,0.040625,0.039583333,0.038541667
CHN,SOL,12,1,0.020833333,0.014583333,0.008333333,0.004166667,0.004166667,0.008333333,0.03125,0.052083333,0.058333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.058333333,0.052083333,0.045833333,0.041666667,0.0375,0.033333333,0.029166667
CHN,SOL,12,2,0.03125,0.028125,0.025,0.022916667,0.022916667,0.025,0.036458333,0.046875,0.05,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.052083333,0.05,0.046875,0.04375,0.041666667,0.039583333,0.0375,0.035416667
CHN,SOL,12,3,0.036458333,0.034895833,0.033333333,0.032291667,0.032291667,0.033333333,0.0390625,0.044270833,0.045833333,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.045833333,0.044270833,0.042708333,0.041666667,0.040625,0.039583333,0.038541667
CHN,SWD,1,1,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,SWD,1,2,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,SWD,1,3,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
